anno_acc,id_ateneo,ateneo_breve,regione_dest,regione_res,imm_fuorisede,isc_fuorisede,imm_totali,isc_totali
2018/2019,06307,Napoli Pegaso,CAMPANIA,UMBRIA,imm_fs,isc_fs,43,232
2018/2019,06307,Napoli Pegaso,CAMPANIA,VENETO,imm_fs,isc_fs,183,1058
2018/2019,06501,Salerno,CAMPANIA,BASILICATA,imm_fs,isc_fs,156,1137
2018/2019,06501,Salerno,CAMPANIA,CALABRIA,imm_fs,isc_fs,23,302
2018/2019,06501,Salerno,CAMPANIA,CAMPANIA,imm_nfs,isc_nfs,5701,33306
2018/2019,06501,Salerno,CAMPANIA,INTERNAZIONALE,imm_fs,isc_fs,22,135
2018/2019,06601,Aquila,ABRUZZO,ABRUZZO,imm_nfs,isc_nfs,1237,9200
2018/2019,06601,Aquila,ABRUZZO,CAMPANIA,imm_fs,isc_fs,86,1060
2018/2019,06601,Aquila,ABRUZZO,INTERNAZIONALE,imm_fs,isc_fs,13,222
2018/2019,06601,Aquila,ABRUZZO,LAZIO,imm_fs,isc_fs,325,2733
2018/2019,06601,Aquila,ABRUZZO,MARCHE,imm_fs,isc_fs,24,469
2018/2019,06601,Aquila,ABRUZZO,MOLISE,imm_fs,isc_fs,10,170
2018/2019,06601,Aquila,ABRUZZO,PUGLIA,imm_fs,isc_fs,35,723
2018/2019,06701,Teramo,ABRUZZO,ABRUZZO,imm_nfs,isc_nfs,673,3973
2018/2019,06701,Teramo,ABRUZZO,LAZIO,imm_fs,isc_fs,60,464
2018/2019,06701,Teramo,ABRUZZO,MARCHE,imm_fs,isc_fs,27,265
2018/2019,06701,Teramo,ABRUZZO,PUGLIA,imm_fs,isc_fs,23,195
2018/2019,06901,Chieti e Pescara,ABRUZZO,ABRUZZO,imm_nfs,isc_nfs,2101,13126
2018/2019,06901,Chieti e Pescara,ABRUZZO,BASILICATA,imm_fs,isc_fs,144,854
2018/2019,06901,Chieti e Pescara,ABRUZZO,CALABRIA,imm_fs,isc_fs,74,473
2018/2019,06901,Chieti e Pescara,ABRUZZO,CAMPANIA,imm_fs,isc_fs,184,1332
2018/2019,06901,Chieti e Pescara,ABRUZZO,INTERNAZIONALE,imm_fs,isc_fs,15,92
2018/2019,06901,Chieti e Pescara,ABRUZZO,LAZIO,imm_fs,isc_fs,73,510
2018/2019,06901,Chieti e Pescara,ABRUZZO,MARCHE,imm_fs,isc_fs,121,702
2018/2019,06901,Chieti e Pescara,ABRUZZO,MOLISE,imm_fs,isc_fs,182,1481
2018/2019,06901,Chieti e Pescara,ABRUZZO,PUGLIA,imm_fs,isc_fs,628,4362
2018/2019,07001,Molise,MOLISE,ABRUZZO,imm_fs,isc_fs,17,200
2018/2019,07001,Molise,MOLISE,CAMPANIA,imm_fs,isc_fs,225,1692
2018/2019,07001,Molise,MOLISE,LAZIO,imm_fs,isc_fs,21,135
2018/2019,07001,Molise,MOLISE,MOLISE,imm_nfs,isc_nfs,625,3691
2018/2019,07001,Molise,MOLISE,PUGLIA,imm_fs,isc_fs,93,902
2018/2019,07101,Foggia,PUGLIA,BASILICATA,imm_fs,isc_fs,79,503
2018/2019,07101,Foggia,PUGLIA,CAMPANIA,imm_fs,isc_fs,15,196
2018/2019,07101,Foggia,PUGLIA,INTERNAZIONALE,imm_fs,isc_fs,16,27
2018/2019,07101,Foggia,PUGLIA,PUGLIA,imm_nfs,isc_nfs,1742,9412
2018/2019,07201,Bari,PUGLIA,BASILICATA,imm_fs,isc_fs,284,1966
2018/2019,07201,Bari,PUGLIA,CALABRIA,imm_fs,isc_fs,42,464
2018/2019,07201,Bari,PUGLIA,INTERNAZIONALE,imm_fs,isc_fs,33,166
2018/2019,07201,Bari,PUGLIA,PUGLIA,imm_nfs,isc_nfs,6807,39349
2018/2019,07202,Bari Politecnico,PUGLIA,BASILICATA,imm_fs,isc_fs,86,412
2018/2019,07202,Bari Politecnico,PUGLIA,PUGLIA,imm_nfs,isc_nfs,1774,9273
2018/2019,07203,Jean Monnet,PUGLIA,PUGLIA,imm_nfs,isc_nfs,206,1422
2018/2019,07501,Salento,PUGLIA,BASILICATA,imm_fs,isc_fs,28,208
2018/2019,07501,Salento,PUGLIA,PUGLIA,imm_nfs,isc_nfs,3284,16587
2018/2019,07601,Basilicata,BASILICATA,BASILICATA,imm_nfs,isc_nfs,703,4815
2018/2019,07601,Basilicata,BASILICATA,CALABRIA,imm_fs,isc_fs,12,100
2018/2019,07601,Basilicata,BASILICATA,CAMPANIA,imm_fs,isc_fs,66,490
2018/2019,07601,Basilicata,BASILICATA,PUGLIA,imm_fs,isc_fs,89,946
2018/2019,07801,Calabria,CALABRIA,BASILICATA,imm_fs,isc_fs,18,156
2018/2019,07801,Calabria,CALABRIA,CALABRIA,imm_nfs,isc_nfs,3761,23777
2018/2019,07801,Calabria,CALABRIA,EMILIA ROMAGNA,imm_fs,isc_fs,193,733
2018/2019,07801,Calabria,CALABRIA,INTERNAZIONALE,imm_fs,isc_fs,45,400
2018/2019,07901,Catanzaro,CALABRIA,CALABRIA,imm_nfs,isc_nfs,1647,9879
2018/2019,07901,Catanzaro,CALABRIA,CAMPANIA,imm_fs,isc_fs,10,147
2018/2019,07901,Catanzaro,CALABRIA,EMILIA ROMAGNA,imm_fs,isc_fs,10,31
2018/2019,07901,Catanzaro,CALABRIA,INTERNAZIONALE,imm_fs,isc_fs,17,27
2018/2019,08001,Reggio Calabria,CALABRIA,CALABRIA,imm_nfs,isc_nfs,652,4510
2018/2019,08001,Reggio Calabria,CALABRIA,INTERNAZIONALE,imm_fs,isc_fs,15,23
2018/2019,08001,Reggio Calabria,CALABRIA,SICILIA,imm_fs,isc_fs,17,340
2018/2019,08003,Reggio Calabria - Dante Alighieri,CALABRIA,CALABRIA,imm_nfs,isc_nfs,75,624
2018/2019,08003,Reggio Calabria - Dante Alighieri,CALABRIA,LAZIO,imm_fs,isc_fs,15,97
2018/2019,08201,Palermo,SICILIA,INTERNAZIONALE,imm_fs,isc_fs,34,216
2018/2019,08201,Palermo,SICILIA,SICILIA,imm_nfs,isc_nfs,7097,38983
2018/2019,08301,Messina,SICILIA,CALABRIA,imm_fs,isc_fs,679,4905
2018/2019,08301,Messina,SICILIA,INTERNAZIONALE,imm_fs,isc_fs,48,188
2018/2019,08301,Messina,SICILIA,SICILIA,imm_nfs,isc_nfs,2908,17075
2018/2019,08601,Enna,SICILIA,SICILIA,imm_nfs,isc_nfs,686,4766
2018/2019,08701,Catania,SICILIA,INTERNAZIONALE,imm_fs,isc_fs,10,85
2018/2019,08701,Catania,SICILIA,SICILIA,imm_nfs,isc_nfs,5983,39076
2018/2019,09001,Sassari,SARDEGNA,INTERNAZIONALE,imm_fs,isc_fs,15,95
2018/2019,09001,Sassari,SARDEGNA,SARDEGNA,imm_nfs,isc_nfs,2082,12630
2018/2019,09201,Cagliari,SARDEGNA,INTERNAZIONALE,imm_fs,isc_fs,13,130
2018/2019,09201,Cagliari,SARDEGNA,SARDEGNA,imm_nfs,isc_nfs,3854,24418
2019/2020,00101,Torino,PIEMONTE,ABRUZZO,imm_fs,isc_fs,13,346
2019/2020,00101,Torino,PIEMONTE,BASILICATA,imm_fs,isc_fs,50,398
2019/2020,00101,Torino,PIEMONTE,CALABRIA,imm_fs,isc_fs,93,900
2019/2020,00101,Torino,PIEMONTE,CAMPANIA,imm_fs,isc_fs,36,573
2019/2020,00101,Torino,PIEMONTE,FRIULI VENEZIA GIULIA,imm_fs,isc_fs,12,193
2019/2020,00101,Torino,PIEMONTE,INTERNAZIONALE,imm_fs,isc_fs,353,1455
2019/2020,00101,Torino,PIEMONTE,LAZIO,imm_fs,isc_fs,32,544
2019/2020,00101,Torino,PIEMONTE,LIGURIA,imm_fs,isc_fs,338,1908
2019/2020,00101,Torino,PIEMONTE,LOMBARDIA,imm_fs,isc_fs,126,1486
2019/2020,00101,Torino,PIEMONTE,MOLISE,imm_fs,isc_fs,12,122
2019/2020,00101,Torino,PIEMONTE,PIEMONTE,imm_nfs,isc_nfs,11255,58001
2019/2020,00101,Torino,PIEMONTE,PUGLIA,imm_fs,isc_fs,271,2170
2019/2020,00101,Torino,PIEMONTE,SARDEGNA,imm_fs,isc_fs,71,836
2019/2020,00101,Torino,PIEMONTE,SICILIA,imm_fs,isc_fs,340,2606
2019/2020,00101,Torino,PIEMONTE,TRENTO,imm_fs,isc_fs,18,120
2019/2020,00101,Torino,PIEMONTE,UMBRIA,imm_fs,isc_fs,16,142
2019/2020,00101,Torino,PIEMONTE,VALLE D'AOSTA,imm_fs,isc_fs,259,1293
2019/2020,00101,Torino,PIEMONTE,VENETO,imm_fs,isc_fs,23,550
2019/2020,00102,Torino Politecnico,PIEMONTE,ABRUZZO,imm_fs,isc_fs,105,701
2019/2020,00102,Torino Politecnico,PIEMONTE,BASILICATA,imm_fs,isc_fs,100,614
2019/2020,00102,Torino Politecnico,PIEMONTE,CALABRIA,imm_fs,isc_fs,65,664
2019/2020,00102,Torino Politecnico,PIEMONTE,CAMPANIA,imm_fs,isc_fs,108,1016
2019/2020,00102,Torino Politecnico,PIEMONTE,INTERNAZIONALE,imm_fs,isc_fs,351,2486
2019/2020,00102,Torino Politecnico,PIEMONTE,LAZIO,imm_fs,isc_fs,89,797
2019/2020,00102,Torino Politecnico,PIEMONTE,LIGURIA,imm_fs,isc_fs,174,889
2019/2020,00102,Torino Politecnico,PIEMONTE,LOMBARDIA,imm_fs,isc_fs,38,433
2019/2020,00102,Torino Politecnico,PIEMONTE,MARCHE,imm_fs,isc_fs,51,380
2019/2020,00102,Torino Politecnico,PIEMONTE,MOLISE,imm_fs,isc_fs,26,231
2019/2020,00102,Torino Politecnico,PIEMONTE,PIEMONTE,imm_nfs,isc_nfs,2795,14946
2019/2020,00102,Torino Politecnico,PIEMONTE,PUGLIA,imm_fs,isc_fs,412,3356
2019/2020,00102,Torino Politecnico,PIEMONTE,SARDEGNA,imm_fs,isc_fs,69,816
2019/2020,00102,Torino Politecnico,PIEMONTE,SICILIA,imm_fs,isc_fs,439,3367
2019/2020,00102,Torino Politecnico,PIEMONTE,UMBRIA,imm_fs,isc_fs,16,209
2019/2020,00102,Torino Politecnico,PIEMONTE,VALLE D'AOSTA,imm_fs,isc_fs,53,302
2019/2020,00102,Torino Politecnico,PIEMONTE,VENETO,imm_fs,isc_fs,14,318
2019/2020,00201,Piemonte Orientale,PIEMONTE,CALABRIA,imm_fs,isc_fs,13,81
2019/2020,00201,Piemonte Orientale,PIEMONTE,INTERNAZIONALE,imm_fs,isc_fs,10,104
2019/2020,00201,Piemonte Orientale,PIEMONTE,LOMBARDIA,imm_fs,isc_fs,802,2843
2019/2020,00201,Piemonte Orientale,PIEMONTE,PIEMONTE,imm_nfs,isc_nfs,2389,9239
2019/2020,00201,Piemonte Orientale,PIEMONTE,PUGLIA,imm_fs,isc_fs,10,93
2019/2020,00201,Piemonte Orientale,PIEMONTE,SICILIA,imm_fs,isc_fs,54,417
2019/2020,00401,Scienze Gastronomiche,PIEMONTE,INTERNAZIONALE,imm_fs,isc_fs,30,92
2019/2020,00401,Scienze Gastronomiche,PIEMONTE,PIEMONTE,imm_nfs,isc_nfs,13,123
2019/2020,00701,Aosta,VALLE D'AOSTA,PIEMONTE,imm_fs,isc_fs,65,254
2019/2020,00701,Aosta,VALLE D'AOSTA,VALLE D'AOSTA,imm_nfs,isc_nfs,127,618
2019/2020,01001,Genova,LIGURIA,CALABRIA,imm_fs,isc_fs,11,123
2019/2020,01001,Genova,LIGURIA,INTERNAZIONALE,imm_fs,isc_fs,51,191
2019/2020,01001,Genova,LIGURIA,LIGURIA,imm_nfs,isc_nfs,4934,25101
2019/2020,01001,Genova,LIGURIA,LOMBARDIA,imm_fs,isc_fs,44,772
2019/2020,01001,Genova,LIGURIA,PIEMONTE,imm_fs,isc_fs,396,2452
2019/2020,01001,Genova,LIGURIA,SARDEGNA,imm_fs,isc_fs,16,218
2019/2020,01001,Genova,LIGURIA,SICILIA,imm_fs,isc_fs,25,336
2019/2020,01001,Genova,LIGURIA,TOSCANA,imm_fs,isc_fs,56,493
2019/2020,01201,LIUC,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,10,23
2019/2020,01201,LIUC,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,258,1572
2019/2020,01201,LIUC,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,11,209
2019/2020,01202,Insubria,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,62,246
2019/2020,01202,Insubria,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,2847,10432
2019/2020,01202,Insubria,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,90,327
2019/2020,01301,Novedrate,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,10,397
2019/2020,01301,Novedrate,LOMBARDIA,BASILICATA,imm_fs,isc_fs,48,302
2019/2020,01301,Novedrate,LOMBARDIA,BOLZANO,imm_fs,isc_fs,20,70
2019/2020,01301,Novedrate,LOMBARDIA,CALABRIA,imm_fs,isc_fs,179,1385
2019/2020,01301,Novedrate,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,221,2365
2019/2020,01301,Novedrate,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,159,877
2019/2020,01301,Novedrate,LOMBARDIA,FRIULI VENEZIA GIULIA,imm_fs,isc_fs,30,276
2019/2020,01301,Novedrate,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,74,203
2019/2020,01301,Novedrate,LOMBARDIA,LAZIO,imm_fs,isc_fs,298,2318
2019/2020,01301,Novedrate,LOMBARDIA,LIGURIA,imm_fs,isc_fs,68,343
2019/2020,01301,Novedrate,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,667,3471
2019/2020,01301,Novedrate,LOMBARDIA,MARCHE,imm_fs,isc_fs,26,314
2019/2020,01301,Novedrate,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,214,1257
2019/2020,01301,Novedrate,LOMBARDIA,PUGLIA,imm_fs,isc_fs,224,1791
2019/2020,01301,Novedrate,LOMBARDIA,SARDEGNA,imm_fs,isc_fs,37,433
2019/2020,01301,Novedrate,LOMBARDIA,SICILIA,imm_fs,isc_fs,453,3519
2019/2020,01301,Novedrate,LOMBARDIA,TOSCANA,imm_fs,isc_fs,123,931
2019/2020,01301,Novedrate,LOMBARDIA,TRENTO,imm_fs,isc_fs,35,128
2019/2020,01301,Novedrate,LOMBARDIA,UMBRIA,imm_fs,isc_fs,29,202
2019/2020,01301,Novedrate,LOMBARDIA,VENETO,imm_fs,isc_fs,204,1158
2019/2020,01501,Milano,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,35,330
2019/2020,01501,Milano,LOMBARDIA,BASILICATA,imm_fs,isc_fs,43,226
2019/2020,01501,Milano,LOMBARDIA,CALABRIA,imm_fs,isc_fs,165,879
2019/2020,01501,Milano,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,64,515
2019/2020,01501,Milano,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,197,1152
2019/2020,01501,Milano,LOMBARDIA,FRIULI VENEZIA GIULIA,imm_fs,isc_fs,25,181
2019/2020,01501,Milano,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,206,1499
2019/2020,01501,Milano,LOMBARDIA,LAZIO,imm_fs,isc_fs,35,372
2019/2020,01501,Milano,LOMBARDIA,LIGURIA,imm_fs,isc_fs,93,495
2019/2020,01501,Milano,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,10262,48483
2019/2020,01501,Milano,LOMBARDIA,MARCHE,imm_fs,isc_fs,16,328
2019/2020,01501,Milano,LOMBARDIA,MOLISE,imm_fs,isc_fs,10,67
2019/2020,01501,Milano,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,446,2382
2019/2020,01501,Milano,LOMBARDIA,PUGLIA,imm_fs,isc_fs,219,1185
2019/2020,01501,Milano,LOMBARDIA,SARDEGNA,imm_fs,isc_fs,13,254
2019/2020,01501,Milano,LOMBARDIA,SICILIA,imm_fs,isc_fs,162,1177
2019/2020,01501,Milano,LOMBARDIA,TOSCANA,imm_fs,isc_fs,13,369
2019/2020,01501,Milano,LOMBARDIA,TRENTO,imm_fs,isc_fs,31,187
2019/2020,01501,Milano,LOMBARDIA,UMBRIA,imm_fs,isc_fs,21,82
2019/2020,01501,Milano,LOMBARDIA,VALLE D'AOSTA,imm_fs,isc_fs,19,75
2019/2020,01501,Milano,LOMBARDIA,VENETO,imm_fs,isc_fs,109,766
2019/2020,01502,Milano Politecnico,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,146,720
2019/2020,01502,Milano Politecnico,LOMBARDIA,BASILICATA,imm_fs,isc_fs,41,219
2019/2020,01502,Milano Politecnico,LOMBARDIA,CALABRIA,imm_fs,isc_fs,61,475
2019/2020,01502,Milano Politecnico,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,116,744
2019/2020,01502,Milano Politecnico,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,362,2289
2019/2020,01502,Milano Politecnico,LOMBARDIA,FRIULI VENEZIA GIULIA,imm_fs,isc_fs,81,416
2019/2020,01502,Milano Politecnico,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,132,5129
2019/2020,01502,Milano Politecnico,LOMBARDIA,LAZIO,imm_fs,isc_fs,201,1064
2019/2020,01502,Milano Politecnico,LOMBARDIA,LIGURIA,imm_fs,isc_fs,76,459
2019/2020,01502,Milano Politecnico,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,4778,25993
2019/2020,01502,Milano Politecnico,LOMBARDIA,MARCHE,imm_fs,isc_fs,114,640
2019/2020,01502,Milano Politecnico,LOMBARDIA,MOLISE,imm_fs,isc_fs,14,117
2019/2020,01502,Milano Politecnico,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,246,1370
2019/2020,01502,Milano Politecnico,LOMBARDIA,PUGLIA,imm_fs,isc_fs,233,1330
2019/2020,01502,Milano Politecnico,LOMBARDIA,SARDEGNA,imm_fs,isc_fs,12,229
2019/2020,01502,Milano Politecnico,LOMBARDIA,SICILIA,imm_fs,isc_fs,150,982
2019/2020,01502,Milano Politecnico,LOMBARDIA,TOSCANA,imm_fs,isc_fs,142,907
2019/2020,01502,Milano Politecnico,LOMBARDIA,TRENTO,imm_fs,isc_fs,42,226
2019/2020,01502,Milano Politecnico,LOMBARDIA,UMBRIA,imm_fs,isc_fs,63,296
2019/2020,01502,Milano Politecnico,LOMBARDIA,VENETO,imm_fs,isc_fs,342,1754
2019/2020,01503,Milano Bocconi,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,51,226
2019/2020,01503,Milano Bocconi,LOMBARDIA,BASILICATA,imm_fs,isc_fs,13,107
2019/2020,01503,Milano Bocconi,LOMBARDIA,CALABRIA,imm_fs,isc_fs,34,231
2019/2020,01503,Milano Bocconi,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,123,638
2019/2020,01503,Milano Bocconi,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,151,764
2019/2020,01503,Milano Bocconi,LOMBARDIA,FRIULI VENEZIA GIULIA,imm_fs,isc_fs,37,196
2019/2020,01503,Milano Bocconi,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,517,2326
2019/2020,01503,Milano Bocconi,LOMBARDIA,LAZIO,imm_fs,isc_fs,132,711
2019/2020,01503,Milano Bocconi,LOMBARDIA,LIGURIA,imm_fs,isc_fs,56,283
2019/2020,01503,Milano Bocconi,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,834,4014
2019/2020,01503,Milano Bocconi,LOMBARDIA,MARCHE,imm_fs,isc_fs,38,275
2019/2020,01503,Milano Bocconi,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,117,700
2019/2020,01503,Milano Bocconi,LOMBARDIA,PUGLIA,imm_fs,isc_fs,166,827
2019/2020,01503,Milano Bocconi,LOMBARDIA,SARDEGNA,imm_fs,isc_fs,12,137
2019/2020,01503,Milano Bocconi,LOMBARDIA,SICILIA,imm_fs,isc_fs,73,590
2019/2020,01503,Milano Bocconi,LOMBARDIA,TOSCANA,imm_fs,isc_fs,35,424
2019/2020,01503,Milano Bocconi,LOMBARDIA,TRENTO,imm_fs,isc_fs,15,83
2019/2020,01503,Milano Bocconi,LOMBARDIA,UMBRIA,imm_fs,isc_fs,26,152
2019/2020,01503,Milano Bocconi,LOMBARDIA,VENETO,imm_fs,isc_fs,133,772
2019/2020,01504,Milano Cattolica,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,74,510
2019/2020,01504,Milano Cattolica,LOMBARDIA,BASILICATA,imm_fs,isc_fs,96,702
2019/2020,01504,Milano Cattolica,LOMBARDIA,BOLZANO,imm_fs,isc_fs,98,252
2019/2020,01504,Milano Cattolica,LOMBARDIA,CALABRIA,imm_fs,isc_fs,86,861
2019/2020,01504,Milano Cattolica,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,167,1272
2019/2020,01504,Milano Cattolica,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,343,2174
2019/2020,01504,Milano Cattolica,LOMBARDIA,FRIULI VENEZIA GIULIA,imm_fs,isc_fs,16,207
2019/2020,01504,Milano Cattolica,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,164,610
2019/2020,01504,Milano Cattolica,LOMBARDIA,LAZIO,imm_fs,isc_fs,233,1698
2019/2020,01504,Milano Cattolica,LOMBARDIA,LIGURIA,imm_fs,isc_fs,91,587
2019/2020,01504,Milano Cattolica,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,5135,23863
2019/2020,01504,Milano Cattolica,LOMBARDIA,MARCHE,imm_fs,isc_fs,68,494
2019/2020,01504,Milano Cattolica,LOMBARDIA,MOLISE,imm_fs,isc_fs,12,153
2019/2020,01504,Milano Cattolica,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,264,1704
2019/2020,01504,Milano Cattolica,LOMBARDIA,PUGLIA,imm_fs,isc_fs,338,2169
2019/2020,01504,Milano Cattolica,LOMBARDIA,SARDEGNA,imm_fs,isc_fs,22,276
2019/2020,01504,Milano Cattolica,LOMBARDIA,SICILIA,imm_fs,isc_fs,187,1638
2019/2020,01504,Milano Cattolica,LOMBARDIA,TOSCANA,imm_fs,isc_fs,37,547
2019/2020,01504,Milano Cattolica,LOMBARDIA,TRENTO,imm_fs,isc_fs,39,189
2019/2020,01504,Milano Cattolica,LOMBARDIA,UMBRIA,imm_fs,isc_fs,17,206
2019/2020,01504,Milano Cattolica,LOMBARDIA,VENETO,imm_fs,isc_fs,170,1025
2019/2020,01505,IULM,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,12,155
2019/2020,01505,IULM,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,46,281
2019/2020,01505,IULM,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,45,113
2019/2020,01505,IULM,LOMBARDIA,LIGURIA,imm_fs,isc_fs,58,194
2019/2020,01505,IULM,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,983,3890
2019/2020,01505,IULM,LOMBARDIA,MARCHE,imm_fs,isc_fs,12,110
2019/2020,01505,IULM,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,63,366
2019/2020,01505,IULM,LOMBARDIA,PUGLIA,imm_fs,isc_fs,35,248
2019/2020,01505,IULM,LOMBARDIA,SICILIA,imm_fs,isc_fs,42,281
2019/2020,01505,IULM,LOMBARDIA,TRENTO,imm_fs,isc_fs,15,52
2019/2020,01505,IULM,LOMBARDIA,VENETO,imm_fs,isc_fs,84,350
2019/2020,01508,Milano San Raffaele,LOMBARDIA,CALABRIA,imm_fs,isc_fs,10,127
2019/2020,01508,Milano San Raffaele,LOMBARDIA,CAMPANIA,imm_fs,isc_fs,35,195
2019/2020,01508,Milano San Raffaele,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,30,154
2019/2020,01508,Milano San Raffaele,LOMBARDIA,LIGURIA,imm_fs,isc_fs,18,78
2019/2020,01508,Milano San Raffaele,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,168,1391
2019/2020,01508,Milano San Raffaele,LOMBARDIA,SICILIA,imm_fs,isc_fs,21,180
2019/2020,01509,Milano Bicocca,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,11,161
2019/2020,01509,Milano Bicocca,LOMBARDIA,CALABRIA,imm_fs,isc_fs,36,419
2019/2020,01509,Milano Bicocca,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,36,440
2019/2020,01509,Milano Bicocca,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,36,324
2019/2020,01509,Milano Bicocca,LOMBARDIA,LIGURIA,imm_fs,isc_fs,13,245
2019/2020,01509,Milano Bicocca,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,4583,28105
2019/2020,01509,Milano Bicocca,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,175,1224
2019/2020,01509,Milano Bicocca,LOMBARDIA,PUGLIA,imm_fs,isc_fs,39,601
2019/2020,01509,Milano Bicocca,LOMBARDIA,VENETO,imm_fs,isc_fs,32,293
2019/2020,01510,Humanitas University,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,96,247
2019/2020,01510,Humanitas University,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,95,597
2019/2020,01601,Bergamo,LOMBARDIA,BOLZANO,imm_fs,isc_fs,13,25
2019/2020,01601,Bergamo,LOMBARDIA,CALABRIA,imm_fs,isc_fs,10,111
2019/2020,01601,Bergamo,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,45,267
2019/2020,01601,Bergamo,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,5131,19492
2019/2020,01601,Bergamo,LOMBARDIA,TRENTO,imm_fs,isc_fs,18,50
2019/2020,01601,Bergamo,LOMBARDIA,VENETO,imm_fs,isc_fs,14,101
2019/2020,01701,Brescia,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,24,113
2019/2020,01701,Brescia,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,3038,13420
2019/2020,01701,Brescia,LOMBARDIA,TRENTO,imm_fs,isc_fs,26,129
2019/2020,01701,Brescia,LOMBARDIA,VENETO,imm_fs,isc_fs,78,420
2019/2020,01801,Pavia,LOMBARDIA,ABRUZZO,imm_fs,isc_fs,12,147
2019/2020,01801,Pavia,LOMBARDIA,BASILICATA,imm_fs,isc_fs,25,131
2019/2020,01801,Pavia,LOMBARDIA,CALABRIA,imm_fs,isc_fs,36,475
2019/2020,01801,Pavia,LOMBARDIA,EMILIA ROMAGNA,imm_fs,isc_fs,76,669
2019/2020,01801,Pavia,LOMBARDIA,INTERNAZIONALE,imm_fs,isc_fs,92,790
2019/2020,01801,Pavia,LOMBARDIA,LIGURIA,imm_fs,isc_fs,85,625
2019/2020,01801,Pavia,LOMBARDIA,LOMBARDIA,imm_nfs,isc_nfs,3078,14806
2019/2020,01801,Pavia,LOMBARDIA,PIEMONTE,imm_fs,isc_fs,424,2283
2019/2020,01801,Pavia,LOMBARDIA,PUGLIA,imm_fs,isc_fs,107,841
2019/2020,01801,Pavia,LOMBARDIA,SICILIA,imm_fs,isc_fs,170,1299
2019/2020,01801,Pavia,LOMBARDIA,TRENTO,imm_fs,isc_fs,20,81
2019/2020,01801,Pavia,LOMBARDIA,VENETO,imm_fs,isc_fs,15,185
2019/2020,02101,Bolzano,BOLZANO,BOLZANO,imm_nfs,isc_nfs,373,2053
2019/2020,02101,Bolzano,BOLZANO,INTERNAZIONALE,imm_fs,isc_fs,55,414
